hour,price,category,frequency,is_essential,deliberation_minutes,on_wishlist,impulse_level
15,79.91,home,15,0,364,1,0
0,313.5,clothing,3,1,305,1,0
3,295.32,beauty,8,0,1,0,3
19,321.85,food,7,1,2104,1,0
6,240.18,entertainment,1,0,2099,0,1
1,459.58,electronics,18,0,136,0,2
22,15.86,food,12,0,2566,1,0
9,250.32,electronics,4,0,9,0,3
20,20.63,food,10,1,7,0,0
13,204.02,clothing,16,0,7,0,3
23,37.34,home,5,0,325,0,2
18,377.74,beauty,2,0,280,0,1
23,6.41,entertainment,15,0,207,1,1
8,44.41,electronics,14,0,15,0,2
7,420.67,home,6,0,79,0,1
8,275.23,home,18,0,26,0,2
22,487.75,entertainment,20,0,100,1,1
16,193.68,electronics,3,1,15,0,0
10,402.77,clothing,4,1,423,1,0
19,341.36,clothing,16,0,210,1,2
12,445.13,clothing,12,1,1,0,2
13,342.97,clothing,8,0,5218,0,1
17,404.71,food,14,1,1,0,2
22,325.57,clothing,17,0,17,1,2
19,32.63,entertainment,1,1,1467,0,0
20,288.34,food,10,1,1,0,0
5,28.24,entertainment,13,0,1552,1,2
23,431.47,home,14,1,7,0,2
10,395.64,electronics,6,1,323,0,1
9,160.8,electronics,16,0,278,1,0
0,287.75,electronics,11,0,117,1,0
16,403.61,clothing,14,1,11,0,1
11,132.75,entertainment,13,0,188,0,3
5,386.36,electronics,10,1,311,1,0
10,303.81,electronics,8,0,689,1,0
21,215.62,food,4,1,1571,1,0
14,216.95,entertainment,16,0,8837,1,0
10,308.57,entertainment,1,0,186,1,0
22,491.83,clothing,12,0,48,0,3
8,269.04,home,13,0,388,1,0
17,12.43,entertainment,19,0,1427,1,1
22,249.79,home,5,1,21,1,0
18,299.78,electronics,15,0,1,0,2
8,225.83,beauty,14,0,3,0,3
20,406.93,clothing,5,0,25,0,2
1,105.93,electronics,8,0,116,0,1
10,117.85,electronics,19,0,38,0,2
17,28.81,home,12,0,9,0,3
11,491.78,home,6,1,881,1,0
17,348.88,food,17,1,356,1,0
8,28.34,beauty,14,0,8,0,3
9,327.84,electronics,5,0,48,0,2
2,60.14,food,5,0,1,0,3
9,386.03,home,16,0,41,0,2
2,228.12,entertainment,7,0,58,1,2
20,340.87,food,16,1,843,1,0
17,271.75,beauty,6,0,2,0,2
11,358.54,beauty,18,1,271,0,1
19,393.1,food,2,1,6,0,1
6,21.43,home,8,1,3,0,2
4,137.05,food,11,1,300,0,1
0,22.7,beauty,4,0,5,0,2
12,223.07,home,10,1,43,1,0
13,175.94,food,9,1,26,0,0
11,134.52,entertainment,2,0,53,1,0
17,440.11,beauty,3,0,55,0,3
14,353.77,home,4,1,1,0,1
23,336.41,food,20,1,1,0,2
16,258.68,electronics,18,0,96,0,1
18,291.74,home,17,1,127,1,0
22,301.43,electronics,11,0,1,0,3
15,56.8,entertainment,5,0,267,1,0
2,431.61,home,18,0,77,1,1
8,91.64,food,7,1,1,0,0
18,227.52,home,8,1,1,0,1
4,488.01,beauty,18,0,141,1,2
5,472.13,home,7,0,9,0,2
16,462.46,beauty,19,0,313,1,1
4,64.96,clothing,1,1,65,1,0
0,13.06,beauty,17,0,3,0,3
3,27.43,clothing,17,0,58,0,3
17,460.18,beauty,16,0,426,1,1
17,46.39,electronics,7,1,26,0,0
9,35.55,beauty,8,0,25,1,1
10,326.69,beauty,3,0,159,0,2
15,141.8,home,5,1,279,1,0
18,161.61,beauty,4,1,1141,1,0
0,231.24,entertainment,6,1,3,0,2
8,472.01,beauty,19,0,81,0,3
10,14.67,beauty,2,0,12,0,1
21,198.02,electronics,3,1,44,0,1
12,458.49,electronics,3,0,24,0,2
7,493.46,clothing,15,0,1697,1,1
19,409.88,home,9,0,2,0,3
16,309.51,electronics,18,0,147,0,3
17,105.14,home,5,1,17,0,0
18,312.81,food,13,1,233,0,0
16,120.87,entertainment,18,0,48,0,2
18,63.57,home,16,0,1994,1,0
0,188.64,home,14,1,253,0,1
2,286.83,entertainment,1,0,64,1,1
0,471.92,food,14,1,446,0,1
11,230.0,beauty,17,0,4,0,3
5,193.17,electronics,3,0,501,1,0
18,187.43,food,3,1,5107,1,0
16,160.61,clothing,15,0,6,1,2
2,337.13,food,16,1,10,0,1
2,52.8,beauty,18,0,232,1,1
22,298.15,food,14,1,2163,1,0
19,471.8,electronics,17,0,10,0,2
22,441.41,electronics,12,1,415,1,0
17,176.57,electronics,12,0,63,0,2
10,220.38,home,5,1,437,0,1
4,423.06,electronics,16,0,5,0,3
0,469.36,clothing,3,0,96,1,1
22,449.75,entertainment,9,0,7,0,3
6,414.5,electronics,16,0,35,0,1
17,307.46,beauty,9,1,29,1,0
16,327.72,home,6,1,456,1,0
14,123.98,food,14,1,1,0,1
17,462.48,electronics,1,0,725,1,0
11,471.77,beauty,2,1,19,0,2
0,307.16,entertainment,4,0,44,0,3
10,97.04,clothing,2,0,264,1,0
14,31.35,home,5,1,343,1,0
2,405.78,home,11,0,1127,1,2
15,131.93,beauty,3,0,10,0,3
9,283.08,electronics,10,1,13,0,1
18,263.34,entertainment,19,0,390,1,1
13,175.58,home,9,1,383,0,0
3,209.64,beauty,3,0,31,0,3
16,463.22,entertainment,7,0,15,0,2
2,110.54,beauty,3,1,10041,1,0
4,179.14,home,20,1,27,0,2
2,236.79,electronics,7,0,5,0,2
23,183.17,electronics,17,0,33,0,2
10,436.32,food,14,1,11,0,1
8,489.61,entertainment,2,0,11,0,2
18,276.24,beauty,9,0,487,0,2
16,101.64,electronics,6,1,3452,1,0
20,484.68,electronics,13,0,3,0,3
10,170.33,entertainment,15,0,13,0,2
12,183.25,home,11,1,3658,1,0
12,83.93,home,6,0,25,1,1
1,272.72,electronics,11,1,7,0,2
22,158.19,clothing,20,1,28,1,1
2,498.41,entertainment,17,0,58,1,2
21,14.45,electronics,10,0,124,0,1
12,31.72,beauty,6,0,368,1,0
22,312.39,food,11,1,3,0,2
22,470.55,beauty,6,0,4,0,3
21,71.94,entertainment,11,0,78,0,2
11,436.6,clothing,1,1,1,0,3
22,459.89,clothing,11,1,1275,1,0
23,465.6,electronics,19,1,177,0,2
19,173.19,entertainment,10,1,1,0,1
3,383.67,beauty,7,0,1,0,3
17,29.51,electronics,19,0,41,0,2
7,334.88,clothing,2,1,151,1,0
21,312.91,electronics,1,1,42,0,1
3,6.49,electronics,5,0,6,0,3
13,27.58,home,10,1,1,0,1
20,308.65,clothing,8,0,223,1,0
19,310.22,food,18,1,4,0,1
7,455.1,beauty,19,0,715,1,0
12,39.98,clothing,14,0,9,0,3
18,11.46,clothing,13,0,2,0,3
17,34.1,home,13,0,3,0,2
1,390.26,food,16,1,2,0,3
4,359.74,food,7,1,924,1,0
18,350.95,electronics,8,1,2120,1,0
14,191.6,food,11,1,593,1,0
20,177.23,clothing,3,0,4,0,3
10,131.28,entertainment,6,0,6,0,3
8,95.97,clothing,6,0,1,0,3
4,113.32,food,10,1,341,1,0
0,369.93,clothing,19,1,106,0,1
13,420.27,clothing,12,1,113,0,0
17,280.11,entertainment,17,0,137,1,0
3,48.75,entertainment,15,0,61,1,1
0,144.39,beauty,11,0,43,0,3
14,170.37,home,18,0,32,0,2
10,429.32,food,3,1,42,0,1
13,159.28,entertainment,2,0,130,0,2
13,337.16,food,1,1,422,1,0
11,180.09,food,3,1,5,0,1
0,348.98,food,1,0,251,1,1
11,421.72,food,18,1,1179,1,0
22,478.93,clothing,20,0,413,1,2
11,453.92,home,4,1,7,0,1
23,7.12,electronics,19,1,28,1,0
3,254.05,food,18,1,51,0,1
2,366.51,electronics,19,0,12,0,3
15,87.9,beauty,4,0,56,0,1
22,29.92,electronics,8,0,147,0,2
22,303.92,food,3,1,74,1,0
4,256.72,home,16,0,217,0,2
8,169.19,electronics,2,0,1,0,1
4,88.22,entertainment,6,1,277,1,0
6,309.45,home,5,0,8,0,3
7,71.96,food,2,1,3616,1,0
15,493.76,beauty,7,0,171,0,3
16,375.15,clothing,14,0,353,0,3
18,303.21,food,1,1,1,0,1
23,11.46,clothing,7,0,1944,1,0
22,349.46,food,5,1,657,0,1
11,425.99,food,4,1,62,0,1
1,449.76,food,17,1,665,1,0
1,206.54,entertainment,7,1,7,0,3
1,175.5,home,8,0,3,0,2
14,181.15,home,4,0,84,1,0
2,343.47,beauty,6,0,5025,1,1
21,442.31,beauty,3,0,503,1,0
19,25.23,food,19,1,68,0,1
3,472.34,clothing,9,1,101,0,1
17,411.48,clothing,20,0,20160,1,0
18,45.17,food,4,1,31,1,0
1,186.61,home,12,0,1,0,2
12,232.95,clothing,13,1,89,1,0
4,46.64,home,13,1,96,1,0
18,147.04,electronics,10,0,7,0,2
13,198.8,food,10,1,1542,1,0
7,285.94,electronics,1,1,11,0,1
5,229.54,food,6,1,1,0,0
3,48.79,food,9,1,40,0,1
4,460.22,beauty,11,0,1246,0,3
10,136.94,food,4,1,103,0,0
20,443.71,clothing,18,0,36,0,3
19,475.43,home,4,0,1,0,3
4,321.54,beauty,10,0,1438,0,3
21,302.39,beauty,13,0,4797,1,1
10,403.47,food,10,0,18,0,2
5,445.04,beauty,2,0,14,1,1
7,134.07,food,2,1,77,1,0
2,354.67,electronics,17,0,1492,1,1
23,137.2,entertainment,13,0,104,0,2
8,252.19,entertainment,13,0,222,0,2
8,362.26,beauty,11,0,440,1,1
7,221.11,home,16,0,1126,1,0
12,465.94,home,17,1,141,0,0
13,108.27,electronics,5,1,77,1,0
11,15.95,beauty,1,0,16,0,2
19,458.95,electronics,17,1,1533,1,0
12,299.99,electronics,12,0,298,1,1
14,94.95,food,1,1,436,0,1
4,123.6,beauty,19,0,264,1,2
12,65.66,electronics,2,0,3,0,2
20,274.51,food,8,1,11,1,0
13,409.21,electronics,11,0,110,1,0
1,229.14,entertainment,8,0,3,0,3
3,480.72,beauty,1,1,9,0,1
23,65.38,home,12,0,782,1,0
3,44.3,beauty,18,0,3,0,2
17,144.02,food,7,1,1,0,1
8,370.87,food,14,1,1,0,1
14,133.58,beauty,16,1,19,0,1
20,482.61,beauty,1,0,1079,0,3
10,438.28,food,8,0,3,0,3
4,290.77,entertainment,11,0,1241,1,1
0,60.18,clothing,2,0,1,0,3
11,408.57,entertainment,18,0,14,0,3
11,166.11,home,2,1,48,0,0
15,428.89,food,5,1,71,1,0
14,332.97,food,4,1,43,0,0
7,483.99,beauty,4,0,1623,1,0
12,266.9,beauty,3,0,169,1,0
1,103.24,food,13,1,155,1,0
4,261.46,entertainment,6,0,6678,1,0
20,97.31,beauty,16,0,15706,1,1
23,189.9,home,12,0,24,0,3
21,110.54,food,5,1,3164,0,0
14,117.29,home,7,0,2,0,2
5,5.7,electronics,16,0,21,0,2
7,392.02,food,5,1,21,0,1
16,178.25,clothing,16,0,27,0,2
17,488.18,clothing,17,1,5,0,2
3,383.42,food,7,1,116,1,0
15,66.72,entertainment,4,0,959,0,2
17,115.02,home,18,0,396,1,1
2,482.01,entertainment,14,0,179,0,3
17,430.47,entertainment,16,0,7,0,3
8,69.86,food,7,0,45,0,2
4,476.38,beauty,17,1,53,1,0
19,149.56,food,12,1,1,0,1
23,285.21,beauty,6,0,60,0,2
12,33.29,food,20,0,256,1,0
11,329.76,entertainment,8,0,29,0,2
23,242.0,food,3,1,135,1,0
1,139.42,beauty,16,0,28,0,3
0,245.36,electronics,8,0,1,0,3
3,328.33,electronics,5,1,5,0,1
7,388.51,food,13,1,151,0,2
9,333.67,food,19,1,1,0,2
11,196.13,electronics,9,0,139,1,0
10,129.46,clothing,6,0,4,0,2
11,47.81,beauty,9,1,18,0,0
21,174.4,entertainment,9,1,133,0,1
2,290.23,entertainment,19,0,46,0,3
14,275.83,electronics,6,1,9,0,1
4,13.99,food,14,0,1,0,3
2,313.26,beauty,16,1,3,0,2
2,79.09,clothing,7,0,1,0,3
13,453.44,home,13,1,5,0,2
14,205.96,home,17,1,2004,1,0
13,247.82,entertainment,8,0,2,0,3
5,70.27,beauty,13,0,5576,1,1
10,349.25,home,18,0,33,0,2
13,179.45,beauty,7,0,47,0,2
22,348.02,food,4,1,1,0,1
12,167.76,food,1,0,20,0,1
18,320.28,food,8,1,364,1,0
3,295.12,electronics,1,0,4,0,3
12,139.78,electronics,19,0,32,0,2
9,242.57,beauty,2,1,116,0,1
17,234.81,electronics,10,0,362,0,1
15,203.45,home,15,1,8,0,1
2,212.8,food,13,1,8,0,2
1,132.18,electronics,2,1,2835,1,0
10,351.02,entertainment,7,1,1,0,2
8,284.7,home,6,0,1,0,2
3,441.95,home,12,1,9,0,2
7,163.94,clothing,12,0,1,0,3
5,187.16,clothing,6,0,1,0,3
21,107.15,electronics,8,0,2,0,1
19,148.54,home,20,0,24,0,3
10,307.8,electronics,10,0,4162,0,2
9,486.33,electronics,10,0,2153,1,0
8,393.85,electronics,20,1,54,0,1
19,296.6,home,8,0,29,0,2
8,141.52,entertainment,10,0,6,0,2
13,135.58,home,18,1,369,1,0
18,167.45,entertainment,5,0,2,0,2
6,494.22,beauty,18,0,919,0,3
18,429.78,electronics,4,1,3052,1,0
0,498.86,home,15,1,38,0,2
3,430.91,clothing,16,0,455,0,2
16,177.14,electronics,14,1,1,0,2
18,70.3,food,2,1,266,1,0
8,285.51,electronics,13,0,61,1,0
19,115.61,clothing,1,1,1,0,3
11,57.78,clothing,7,0,19,0,2
12,432.84,home,20,1,974,1,0
10,315.86,entertainment,1,0,133,0,3
2,461.74,home,7,0,156,1,0
11,278.51,food,9,1,1278,1,0
7,46.9,food,18,1,400,1,0
6,151.83,food,7,1,1309,1,0
21,371.73,clothing,8,1,83,0,0
5,136.24,food,4,1,1165,1,0
14,358.53,entertainment,17,0,500,0,3
21,201.14,home,1,1,296,0,1
20,160.33,beauty,5,0,624,1,0
18,479.84,food,3,1,115,0,0
14,445.19,clothing,15,1,10,0,2
9,107.88,electronics,2,1,18,0,0
11,473.89,food,6,1,265,0,0
8,213.95,electronics,6,0,8717,1,0
5,103.49,food,17,0,6,0,3
7,9.61,clothing,5,0,195,0,2
3,111.69,clothing,8,1,642,1,0
13,236.88,clothing,4,0,1,0,3
14,185.77,clothing,15,0,52,1,1
15,306.79,electronics,11,1,54,0,1
5,142.61,electronics,7,1,498,0,1
5,455.57,beauty,19,0,38,1,2
15,89.46,clothing,7,1,1,0,1
4,28.1,home,10,1,93,0,0
18,405.7,clothing,3,0,805,1,0
5,332.65,food,10,1,1335,1,0
14,408.09,beauty,14,0,410,1,1
17,233.97,clothing,16,0,1,0,2
10,413.3,entertainment,4,0,139,0,2
5,463.2,clothing,13,0,164,0,3
17,436.84,entertainment,5,0,26,0,2
4,173.04,clothing,6,1,11,0,1
18,392.06,electronics,13,1,998,0,1
22,131.09,home,5,0,433,0,2
20,97.88,home,3,0,138,1,0
2,47.55,clothing,4,0,32,0,2
1,121.67,electronics,18,0,9,0,3
19,29.75,clothing,15,0,498,0,1
15,149.22,clothing,8,0,2461,1,0
18,485.95,home,9,0,51,1,1
10,368.93,clothing,16,1,1209,1,0
15,472.95,beauty,9,0,99,0,3
5,85.96,electronics,10,1,932,1,0
5,191.56,electronics,9,0,39,0,3
6,454.84,beauty,1,0,4,0,3
6,488.2,electronics,10,0,10,0,1
0,155.84,home,16,1,26,0,1
10,10.81,entertainment,1,0,436,1,0
11,308.86,entertainment,17,0,197,1,2
10,98.79,beauty,15,0,1,0,3
5,201.64,beauty,7,0,77,0,1
23,161.68,food,9,1,4544,0,0
15,162.86,food,6,0,3,0,1
0,212.09,entertainment,12,0,290,1,1
19,71.24,beauty,12,0,24,0,2
4,298.3,clothing,3,0,71,0,2
13,113.09,food,19,1,1,0,1
22,292.87,food,14,1,1,0,2
4,324.65,food,20,1,2,0,2
5,26.16,entertainment,3,0,2896,1,0
16,18.4,beauty,18,0,1982,1,0
23,57.95,beauty,18,0,5595,1,1
8,289.08,food,6,1,3,0,1
5,426.0,clothing,6,0,209,1,1
9,258.12,clothing,12,0,7,0,3
17,211.49,entertainment,13,0,3020,1,0
18,59.32,electronics,9,0,417,1,0
9,494.47,food,1,1,539,1,0
18,464.39,entertainment,15,0,17,0,3
10,262.79,beauty,13,0,980,1,1
12,375.72,beauty,4,0,9,0,3
6,151.62,food,4,1,5,0,1
13,405.29,food,3,1,182,1,0
22,36.66,electronics,6,0,1,0,3
3,144.3,entertainment,17,0,21,0,2
22,433.59,clothing,16,0,37,0,3
13,296.12,home,20,1,65,0,0
3,327.59,home,7,1,308,0,0
1,113.57,entertainment,14,0,79,0,3
23,88.21,clothing,2,1,3,0,2
23,84.84,electronics,7,0,226,1,0
3,6.91,beauty,2,0,2325,1,0
7,443.72,food,18,1,3,0,1
17,346.11,entertainment,20,0,34,0,3
19,35.91,entertainment,13,0,60,0,1
14,379.36,food,8,1,4,0,1
6,441.6,home,20,0,894,0,2
6,111.17,entertainment,14,0,2054,1,1
10,319.32,beauty,18,0,7,0,3
12,92.63,entertainment,4,0,14,0,2
3,5.41,clothing,7,1,313,0,1
5,104.56,food,20,1,215,0,1
16,366.89,food,12,1,8,0,1
19,365.52,clothing,17,0,37,0,3
23,470.78,clothing,13,0,86,0,3
12,52.01,clothing,14,0,21,0,3
18,87.69,beauty,18,0,1,0,3
8,127.44,clothing,20,1,11,0,0
13,62.81,home,4,1,27,0,1
18,427.35,beauty,8,0,356,1,1
21,251.25,beauty,1,0,89,0,2
4,352.24,entertainment,12,0,49,0,3
17,195.31,food,20,1,699,0,0
3,73.49,entertainment,7,0,26,0,3
18,446.1,food,11,1,102,0,0
21,220.4,beauty,1,0,1,0,3
4,291.77,home,1,1,35,0,2
4,383.59,entertainment,14,0,1,0,3
2,383.41,home,20,1,14060,1,0
0,278.86,home,15,1,1,0,2
8,281.78,beauty,20,0,411,1,1
8,42.26,home,7,0,6,0,3
9,60.71,entertainment,8,0,2,0,2
20,174.96,entertainment,19,0,183,0,1
12,150.02,home,18,1,297,1,1
0,397.21,food,17,1,19,0,1
10,482.6,clothing,2,1,370,1,0
14,24.35,entertainment,10,0,27,0,2
0,420.73,food,9,1,84,1,0
16,56.67,food,1,1,32,0,1
17,99.03,beauty,2,0,157,1,1
17,277.78,home,20,0,274,1,0
23,497.45,home,12,1,3,0,2
0,78.94,entertainment,12,0,1132,1,1
6,27.73,electronics,13,0,3,0,2
18,444.86,home,12,0,1151,1,0
11,196.76,clothing,18,1,15,0,2
14,489.48,beauty,10,0,1,0,2
16,381.78,beauty,1,0,39,0,2
5,210.15,beauty,2,1,166,0,1
6,216.72,beauty,4,1,1186,1,0
9,154.99,electronics,5,0,17,0,2
12,244.55,beauty,11,0,6,0,3
12,410.16,electronics,6,1,7906,1,0
4,394.76,food,4,1,720,1,0
19,220.91,entertainment,5,0,14,0,2
5,96.2,food,4,1,1496,1,0
6,466.28,beauty,10,0,530,1,0
15,157.12,entertainment,10,0,1,0,3
10,189.32,food,20,1,1567,1,0
7,269.52,electronics,1,0,3479,1,0
4,147.3,beauty,12,0,82,1,1
19,32.9,beauty,8,0,17,0,2
2,465.61,clothing,16,1,4,0,3
4,318.49,entertainment,16,0,1026,0,3
17,323.06,beauty,8,0,244,0,1
22,339.18,home,11,1,172,0,2
9,89.3,electronics,5,0,1473,1,0
12,62.25,home,11,1,1,0,1
14,37.95,electronics,2,0,5,0,2
11,157.71,clothing,9,0,484,1,0
15,119.01,electronics,7,1,117,1,0
14,437.55,beauty,10,0,4,0,3
14,63.95,home,10,0,5,0,2
14,103.72,electronics,20,1,203,1,0
15,257.72,clothing,8,1,50,0,0
13,46.16,clothing,7,1,154,0,1
19,490.3,entertainment,2,0,2,0,3
5,406.98,home,3,1,205,1,0
17,240.23,clothing,10,0,31,0,1
10,343.71,electronics,6,1,2,0,2
13,166.72,beauty,7,0,3,0,3
15,407.02,home,2,1,40,0,0
3,181.34,beauty,16,0,1046,1,1
12,250.8,beauty,16,0,203,1,1
5,298.28,entertainment,19,0,51,0,3
7,108.9,entertainment,5,0,211,0,2
12,316.41,entertainment,9,0,51,1,1
19,295.83,home,1,0,20160,1,0
17,299.81,electronics,16,1,14100,1,0
7,417.17,beauty,11,0,32,0,3
17,299.25,beauty,17,0,381,1,0
20,150.93,electronics,17,0,414,1,1
21,309.46,entertainment,19,0,164,1,1
11,412.82,entertainment,11,0,110,0,2
16,67.58,home,4,0,205,1,0
4,40.37,beauty,19,0,3,0,3
21,449.11,beauty,3,0,104,1,1
17,97.83,home,15,0,3,0,3
10,376.55,home,10,0,189,1,1
10,406.39,electronics,7,0,276,0,2
5,263.92,entertainment,17,0,638,1,1
6,320.91,food,17,1,1,0,2
17,61.47,clothing,19,1,4,0,2
15,417.97,clothing,9,0,1977,1,0
0,444.32,clothing,20,0,160,0,3
23,288.57,food,4,1,636,0,0
11,161.23,home,14,0,1,0,2
7,412.44,electronics,3,0,30,0,2
23,254.77,clothing,15,0,223,1,0
21,162.62,food,13,1,51,0,2
3,289.96,home,3,1,50,0,1
17,67.2,home,16,1,63,0,1
10,178.03,food,14,1,1631,1,0
16,167.4,home,4,0,10,0,1
1,145.29,clothing,5,1,12,0,2
6,203.23,electronics,17,0,251,1,0
12,74.23,entertainment,3,0,779,1,0
23,301.79,home,8,1,2763,1,0
19,34.88,clothing,11,0,1,0,3
13,49.72,beauty,10,0,430,1,0
20,170.48,entertainment,13,0,322,0,2
5,181.75,clothing,4,0,714,1,1
21,308.65,beauty,5,0,5,0,3
15,245.65,entertainment,1,0,16,0,2
13,498.4,beauty,13,0,126,1,2
7,151.02,home,3,1,229,1,0
2,409.42,beauty,14,1,1,0,3
19,499.59,entertainment,11,0,1955,1,1
17,436.74,beauty,10,0,287,1,1
11,481.85,clothing,7,0,1953,0,1
4,247.76,food,1,1,95,0,0
6,214.0,home,4,1,391,1,0
8,229.38,home,19,1,212,1,0
6,463.65,home,14,1,73,1,0
15,204.06,beauty,20,0,1,0,3
0,286.99,food,17,1,10,0,1
19,257.03,electronics,11,0,546,1,0
22,122.38,electronics,18,0,21,0,2
15,66.03,electronics,7,1,50,0,0
17,480.13,clothing,4,0,8,0,3
8,388.95,clothing,7,0,126,1,0
16,381.2,clothing,17,0,1,0,3
14,327.69,electronics,17,1,5695,1,0
12,145.56,entertainment,15,1,462,1,0
7,360.14,home,1,0,27,1,1
11,100.54,beauty,14,0,1292,1,0
4,200.97,electronics,9,0,238,0,1
8,38.57,food,8,1,8,0,1
23,327.92,entertainment,15,0,81,1,2
8,37.81,clothing,16,0,2,0,2
8,54.35,food,6,1,3,0,1
7,420.89,beauty,3,1,5,0,1
19,158.24,beauty,5,0,162,1,0
14,18.94,beauty,18,0,1,0,2
8,433.45,home,14,1,9575,1,0
2,495.97,electronics,5,1,248,1,0
22,324.61,food,6,1,214,1,0
19,30.55,food,10,1,133,0,0
22,193.83,clothing,16,1,1,0,3
14,348.76,food,2,0,349,1,1
1,20.74,electronics,8,1,1,0,2
23,72.09,home,12,1,931,0,1
18,20.43,electronics,15,0,287,1,0
1,52.41,food,5,1,6,0,1
0,17.87,entertainment,7,0,243,1,0
1,328.9,food,6,1,2548,1,0
12,285.35,beauty,17,0,587,1,1
12,250.33,food,4,1,11,0,0
10,435.72,beauty,9,0,6,0,3
15,59.92,food,18,1,2,0,1
15,417.95,entertainment,9,0,7,0,3
4,413.4,electronics,10,0,1,0,3
4,95.92,food,3,1,5369,1,0
10,94.64,home,9,0,1249,1,0
23,457.36,beauty,1,0,148,1,0
14,399.93,entertainment,6,0,549,1,0
21,95.4,beauty,12,0,121,1,0
4,237.81,clothing,15,0,5526,1,2
17,16.93,beauty,5,0,558,1,0
22,182.75,home,12,1,69,1,0
3,57.62,beauty,4,0,710,0,2
18,461.48,clothing,6,0,1,0,3
12,496.72,beauty,10,0,144,0,1
13,131.37,home,14,0,28,0,2
16,338.86,food,7,1,17,0,0
0,252.6,electronics,10,0,1851,1,0
23,119.21,beauty,18,0,1,0,2
3,288.08,entertainment,10,0,250,0,2
2,221.41,clothing,2,0,23,0,2
16,466.98,food,13,1,6,0,1
4,417.63,electronics,8,1,211,1,0
13,138.86,clothing,17,1,133,1,0
16,208.06,electronics,14,1,68,0,0
0,88.25,food,7,1,98,0,1
23,78.45,clothing,12,0,1972,1,1
6,381.87,clothing,2,1,20,0,1
12,128.09,electronics,13,0,88,0,2
19,7.39,home,17,1,39,0,2
2,65.05,clothing,13,0,40,1,1
2,195.32,beauty,5,0,1455,1,1
15,104.76,entertainment,19,0,277,0,2
18,364.74,beauty,20,1,109,1,0
23,171.74,home,3,0,1,0,2
17,215.5,electronics,13,1,1734,1,0
19,408.89,home,17,1,695,1,0
13,63.78,clothing,8,0,235,1,0
3,264.08,clothing,11,1,211,0,1
20,187.84,electronics,11,0,2,0,3
9,79.29,clothing,7,0,5,0,3
21,10.96,electronics,7,1,133,1,0
13,208.5,entertainment,11,0,1,0,3
19,128.94,home,9,0,6,0,1
4,359.48,clothing,2,0,2401,1,1
20,361.9,food,18,0,18,0,3
4,460.72,beauty,8,0,75,0,2
9,484.23,food,13,1,2,0,2
16,444.19,entertainment,9,0,44,0,3
14,117.56,electronics,7,0,113,1,0
7,175.5,entertainment,1,1,129,1,0
19,51.88,home,5,1,3534,1,0
17,62.52,entertainment,3,0,1,0,2
10,176.25,clothing,10,0,146,0,2
3,442.27,clothing,15,0,332,1,1
8,216.1,clothing,2,1,53,0,1
16,75.95,clothing,1,1,37,0,1
5,104.25,food,19,1,3,0,2
13,38.98,clothing,5,1,9,0,1
17,359.09,clothing,16,0,32,0,1
10,116.07,beauty,9,0,3,0,2
9,329.27,food,15,1,3856,1,0
20,153.42,clothing,4,0,515,1,1
0,186.15,beauty,7,0,56,1,1
4,133.44,electronics,18,0,121,1,0
13,269.71,food,11,1,4,0,1
4,413.89,beauty,6,0,4646,0,3
16,199.03,entertainment,13,0,181,0,2
12,476.59,food,9,0,1,0,3
19,440.26,entertainment,18,0,171,0,2
8,396.1,electronics,16,0,1716,1,1
5,291.2,beauty,7,0,6490,1,0
3,404.11,electronics,17,0,2,0,3
4,67.15,electronics,9,0,3475,1,0
9,364.4,beauty,13,0,1,0,3
4,48.01,beauty,14,0,8,0,3
11,86.0,electronics,19,0,1665,1,0
12,331.66,electronics,10,0,24,1,2
3,55.03,beauty,20,0,90,1,0
17,44.75,food,15,1,182,0,0
13,120.58,food,11,1,17,0,1
16,437.84,home,6,0,175,0,1
8,295.41,entertainment,18,1,419,0,0
8,433.75,clothing,12,0,91,0,2
1,94.96,food,12,1,312,0,1
8,45.72,beauty,6,0,147,1,0
22,203.72,electronics,20,0,119,0,2
0,412.78,food,16,1,2,0,2
20,436.79,entertainment,2,0,400,1,0
1,499.75,food,4,1,89,0,0
18,313.33,clothing,3,1,666,1,0
0,108.88,entertainment,4,0,3,0,3
15,375.03,home,15,0,13,0,1
1,391.43,clothing,13,0,140,1,1
11,343.45,home,2,0,897,1,0
18,325.77,beauty,15,0,292,1,2
11,461.03,beauty,4,1,146,0,1
10,115.61,home,6,0,190,1,0
5,281.27,beauty,15,0,284,1,1
4,390.8,home,2,0,45,0,2
13,57.36,clothing,18,0,3787,1,0
19,237.64,food,5,1,69,0,1
18,318.7,entertainment,9,0,158,0,1
17,102.99,electronics,8,1,48,0,1
17,432.33,clothing,6,0,119,0,1
21,362.78,home,12,0,5,0,3
16,20.58,food,9,1,128,1,0
4,110.58,entertainment,6,0,469,0,2
12,294.61,entertainment,20,0,135,1,0
11,424.22,electronics,13,0,664,1,0
14,342.71,electronics,3,0,12,0,2
7,291.14,electronics,5,1,2831,1,0
3,420.17,electronics,5,1,138,1,0
0,112.7,electronics,2,0,11,0,1
20,263.73,electronics,6,1,311,1,0
23,348.94,home,18,0,27,0,3
9,273.21,electronics,17,1,4702,1,0
9,456.87,beauty,14,0,1,0,3
0,161.61,food,2,1,705,1,0
2,191.64,beauty,12,0,439,0,3
